 user_id	college_name	rating
525	Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur	2.8
525	NBN Sinhgad Technical Institutes Campus, Pune	2.8
525	Government College of Engineering, Jalgaon	3.1
525	Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune	4.3
525	Don Bosco Institute of Technology, Mumbai	4.6
525	Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune	3.1
526	Government College of Engineering, Amravati	2.7
526	Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune	2.9
526	Vidyavardhini's College of Engineering and Technology, Vasai	3.7
526	Government College of Engineering, Chandrapur	3.2
526	Dr. Babasaheb Ambedkar Technological University, Lonere	4.3
526	M.S. Bidve Engineering College, Latur	3.5
526	Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur	4.8
526	G.H.Raisoni College of Engineering & Management, Wagholi, Pune	4.8
526	ST. Vincent Pallotti College of Engineering & Technology, Nagpur	2.9
526	K. K. Wagh Institute of Engineering Education and Research, Nashik	4.5
527	St. Francis Institute of Technology,Borivali, Mumbai	3.1
527	Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune	4.8
527	Laxminarayan Institute of Technology, Nagpur	4.6
527	Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune	4.1
527	Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai	4.1
527	Institute of Chemical Technology, Matunga, Mumbai	2.7
527	Don Bosco Institute of Technology, Mumbai	3.9
527	Jawaharlal Darda Institute of Engineering and Technology, Yavatmal	4.4
527	Government College of Engineering, Jalgaon	4.7
527	Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai	3.3
528	Aditya Engineering College , Beed	3.3
528	Dr.Rajendra Gode Institute of Technology & Research, Amravati	4
528	Vidya Prasarini Sabha's College of Engineering & Technology, Lonavala	2.9
528	Institute of Chemical Technology, Matunga, Mumbai	2.7
528	Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur	2.9
528	ST. Vincent Pallotti College of Engineering & Technology, Nagpur	3.5
528	Anantrao Pawar College of Engineering & Research, Pune	3.5
528	A. P. Shah Institute of Technology, Thane	4.3
528	Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune	3.6
528	Bharati Vidyapeeth's College of Engineering,Lavale, Pune	4.8
529	Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur	3.2
529	Prof Ram Meghe College of Engineering  and Management, Badnera	2.7
529	Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune	4.5
529	Deogiri Institute of Engineering and Management Studies, Aurangabad	2.5
529	Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai	4.2
529	Atharva College of Engineering,Malad(West),Mumbai	5
529	G.H.Raisoni College of Engineering & Management, Wagholi, Pune	3.2
529	G H Raisoni Institute of Engineering and Business Management, Jalgaon	4.1
529	A. P. Shah Institute of Technology, Thane	3.2
529	Don Bosco Institute of Technology, Mumbai	4.5
530	Thakur College of Engineering and Technology, Kandivali, Mumbai	3.7
530	Laxminarayan Institute of Technology, Nagpur	3.5
530	Thadomal Shahani Engineering College, Bandra, Mumbai	4.2
530	Shree Ramchandra College of Engineering, Lonikand,Pune	4.1
530	Dr.Rajendra Gode Institute of Technology & Research, Amravati	4.7
530	Anantrao Pawar College of Engineering & Research, Pune	3
530	Vidya Prasarini Sabha's College of Engineering & Technology, Lonavala	5
530	Government College of Engineering, Jalgaon	3.4
530	Sinhagad Institute of Technology, Lonavala	3.9
530	Vidyavardhini's College of Engineering and Technology, Vasai	3.2
531	Thadomal Shahani Engineering College, Bandra, Mumbai	2.6
531	Keystone School of Engineering, Pune	4.9
531	Chhartrapati Shivaji Maharaj Institute of Technology, Shedung, Panvel	4.3
531	Dr.Rajendra Gode Institute of Technology & Research, Amravati	5
531	Shri Hanuman Vyayam  Prasarak Mandals College of Engineering & Technology, Amravati	3.3
531	Thakur College of Engineering and Technology, Kandivali, Mumbai	3.2
531	Anantrao Pawar College of Engineering & Research, Pune	3.4
531	Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai	4.3
531	Walchand College of Engineering, Sangli	4.1
531	S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara	4
532	Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon	5
532	Anjuman College of Engineering & Technology, Nagpur	2.9
532	R. C. Patel Institute of Technology, Shirpur	4.5
532	JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha	3.7
532	Keystone School of Engineering, Pune	4.2
532	Thakur College of Engineering and Technology, Kandivali, Mumbai	2.8
532	Hi-Tech Institute of Technology, Aurangabad	3
532	Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune	4.5
532	Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik	4.5
532	G. S. Mandal's Maharashtra Institute of Technology, Aurangabad	3.9
533	Progressive Education Society's Modern College of Engineering, Pune	3
533	Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune	4.2
533	Government College of Engineering,  Aurangabad	3.5
533	Sinhagad Institute of Technology, Lonavala	3.2
533	Bajaj Institute of Technology, Wardha	3.5
533	M.S. Bidve Engineering College, Latur	4.3
533	Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai	4.4
533	Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune	3.8
533	Shri Ramdeobaba College of Engineering and Management, Nagpur	2.8
533	Bhagwant Institute of Technology, Barshi	2.5
534	R. C. Patel Institute of Technology, Shirpur	3.2
534	G.H.Raisoni College of Engineering & Management, Wagholi, Pune	3.9
534	Thadomal Shahani Engineering College, Bandra, Mumbai	3.6
534	JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha	2.6
534	MIT Academy of Engineering,Alandi, Pune	4
534	JSPM'S Jaywantrao Sawant College of Engineering,Pune	3.9
534	Vivekanand Education Society's Institute of Technology, Chembur, Mumbai	2.9
534	Government College of Engineering, Chandrapur	3
534	D.Y. Patil College of Engineering and Technology, Kolhapur	4.3
534	Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune	3.3
535	Dr.Rajendra Gode Institute of Technology & Research, Amravati	3.7
535	Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune	4.3
535	Vivekanand Education Society's Institute of Technology, Chembur, Mumbai	3.6
535	MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi	4.2
535	Bharati Vidyapeeth College of Engineering,  Navi Mumbai	2.7
535	Bharati Vidyapeeth's College of Engineering, Kolhapur	2.5
535	Thadomal Shahani Engineering College, Bandra, Mumbai	3.6
535	Vidyalankar Institute of Technology,Wadala, Mumbai	4.7
535	Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule	3
535	JSPM'S Jaywantrao Sawant College of Engineering,Pune	3.3
536	M.S. Bidve Engineering College, Latur	3.2
536	Atharva College of Engineering,Malad(West),Mumbai	4.5
536	MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune	4
536	S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara	3.5
536	Bajaj Institute of Technology, Wardha	2.6
536	All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune	2.6
536	D.Y. Patil College of Engineering and Technology, Kolhapur	3.3
536	Anjuman College of Engineering & Technology, Nagpur	4.3
536	G H Raisoni Institute of Engineering and Business Management, Jalgaon	4.2
536	Institute of Chemical Technology, Matunga, Mumbai	4.5
537	Matoshri College of Engineering and Research Centre, Eklahare, Nashik	3.2
537	A. P. Shah Institute of Technology, Thane	2.7
537	Progressive Education Society's Modern College of Engineering, Pune	2.7
537	Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur	4.1
537	Don Bosco Institute of Technology, Mumbai	3.2
537	K.D.K. College of Engineering, Nagpur	3.8
537	Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune	5
537	Thadomal Shahani Engineering College, Bandra, Mumbai	3.2
537	St. Francis Institute of Technology,Borivali, Mumbai	3.1
537	Vidyalankar Institute of Technology,Wadala, Mumbai	3.4
538	Smt. Indira Gandhi College of Engineering, Navi Mumbai	2.6
538	Bhagwant Institute of Technology, Barshi	3.8
538	JSPM'S Jaywantrao Sawant College of Engineering,Pune	2.8
538	Vivekanand Education Society's Institute of Technology, Chembur, Mumbai	3.9
538	Indira College of Engineering & Management, Pune	2.7
538	A. P. Shah Institute of Technology, Thane	3.7
538	Government College of Engineering, Karad	3.6
538	Shri Sant Gajanan Maharaj College of Engineering,Shegaon	3.3
538	Bharati Vidyapeeth's College of Engineering,Lavale, Pune	3.7
538	Sinhgad College of Engineering, Vadgaon (BK), Pune	4.7
539	Laxminarayan Institute of Technology, Nagpur	4.4
539	G.H.Raisoni College of Engineering & Management, Wagholi, Pune	3.3
539	Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur	3.6
539	Sinhgad College of Engineering, Vadgaon (BK), Pune	3.4
539	Government College of Engineering, Jalgaon	3.7
539	Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule	4.7
539	ST. Vincent Pallotti College of Engineering & Technology, Nagpur	2.6
539	Keystone School of Engineering, Pune	3.9
539	Government College of Engineering,  Aurangabad	2.8
539	Modern Education Society's College of Engineering, Pune	4.1
540	Dr. Babasaheb Ambedkar Technological University, Lonere	4.4
540	Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur	2.7
540	Shri Hanuman Vyayam  Prasarak Mandals College of Engineering & Technology, Amravati	2.7
540	Indira College of Engineering & Management, Pune	3.5
540	Sinhgad College of Engineering, Vadgaon (BK), Pune	3.1
540	Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur	4.6
540	Bajaj Institute of Technology, Wardha	2.7
540	Shree Ramchandra College of Engineering, Lonikand,Pune	4.4
540	Keystone School of Engineering, Pune	3.1
540	MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi	4
541	Vidya Prasarini Sabha's College of Engineering & Technology, Lonavala	3.7
541	Vidyavardhini's College of Engineering and Technology, Vasai	2.5
541	MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune	3.2
541	Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna	3.3
541	Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur	3.6
541	Don Bosco Institute of Technology, Mumbai	3.4
541	Progressive Education Society's Modern College of Engineering, Pune	3.6
541	Walchand College of Engineering, Sangli	4.7
541	Atharva College of Engineering,Malad(West),Mumbai	4.5
541	Shri Ramdeobaba College of Engineering and Management, Nagpur	4.3
542	Anantrao Pawar College of Engineering & Research, Pune	3.5
542	K. K. Wagh Institute of Engineering Education and Research, Nashik	4.5
542	Prof Ram Meghe College of Engineering  and Management, Badnera	2.8
542	Vivekanand Education Society's Institute of Technology, Chembur, Mumbai	2.7
542	Indira College of Engineering & Management, Pune	4.3
542	ST. Vincent Pallotti College of Engineering & Technology, Nagpur	4.1
542	Aditya Engineering College , Beed	4.3
542	MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi	3.2
542	Bharati Vidyapeeth's College of Engineering,Lavale, Pune	4
542	JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha	3.1
543	ST. Vincent Pallotti College of Engineering & Technology, Nagpur	4.1
543	Sinhgad College of Engineering, Vadgaon (BK), Pune	3.3
543	Government College of Engineering, Amravati	3.4
543	R. C. Patel Institute of Technology, Shirpur	4.1
543	Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik	4.9
543	Institute of Chemical Technology, Matunga, Mumbai	3.8
543	K.D.K. College of Engineering, Nagpur	4.8
543	Keystone School of Engineering, Pune	4.8
543	Bharati Vidyapeeth's College of Engineering, Kolhapur	3.2
543	Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai	3.3
544	Government College of Engineering, Chandrapur	4.6
544	Hi-Tech Institute of Technology, Aurangabad	2.7
544	CSMSS Chh. Shahu College of Engineering, Aurangabad	3.8
544	Dr. Babasaheb Ambedkar Technological University, Lonere	3.1
544	JSPM's Imperial College of Engineering and Research, Wagholi, Pune	3.6
544	Anjuman College of Engineering & Technology, Nagpur	3.7
544	Institute of Chemical Technology, Matunga, Mumbai	3.7
544	Bharati Vidyapeeth College of Engineering,  Navi Mumbai	2.7
544	Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai	4.1
544	A. P. Shah Institute of Technology, Thane	4.3
545	Shri Sant Gajanan Maharaj College of Engineering,Shegaon	4.3
545	Shri Ramdeobaba College of Engineering and Management, Nagpur	3.9
545	Shri Hanuman Vyayam  Prasarak Mandals College of Engineering & Technology, Amravati	4
545	Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur	3.9
545	Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai	5
545	Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule	4.5
545	Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur	4
545	M.S. Bidve Engineering College, Latur	2.8
545	Don Bosco Institute of Technology, Mumbai	4.5
545	Laxminarayan Institute of Technology, Nagpur	4.1
546	M.S. Bidve Engineering College, Latur	3
546	R. C. Patel Institute of Technology, Shirpur	3.3
546	Matoshri College of Engineering and Research Centre, Eklahare, Nashik	3.4
546	Deogiri Institute of Engineering and Management Studies, Aurangabad	3.9
546	Prof Ram Meghe College of Engineering  and Management, Badnera	3.3
546	Aditya Engineering College , Beed	3.8
546	G.H.Raisoni College of Engineering & Management, Wagholi, Pune	3.6
546	JSPM's Imperial College of Engineering and Research, Wagholi, Pune	3.5
546	Shri Ramdeobaba College of Engineering and Management, Nagpur	2.7
546	K. K. Wagh Institute of Engineering Education and Research, Nashik	3.3
547	Shree Ramchandra College of Engineering, Lonikand,Pune	3.4
547	Bharati Vidyapeeth College of Engineering,  Navi Mumbai	3.4
547	Indira College of Engineering & Management, Pune	3.1
547	K. K. Wagh Institute of Engineering Education and Research, Nashik	4.7
547	St. Francis Institute of Technology,Borivali, Mumbai	4.4
547	Government College of Engineering,  Aurangabad	4
547	Jawaharlal Darda Institute of Engineering and Technology, Yavatmal	3.7
547	Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon	4.9
547	Bharati Vidyapeeth's College of Engineering, Kolhapur	3.1
547	MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune	3.7
548	Bharati Vidyapeeth College of Engineering,  Navi Mumbai	4.8
548	MIT Academy of Engineering,Alandi, Pune	4
548	Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna	4.4
548	Government College of Engineering,  Aurangabad	3.7
548	Keystone School of Engineering, Pune	2.9
548	Jawaharlal Darda Institute of Engineering and Technology, Yavatmal	4.8
548	Thakur College of Engineering and Technology, Kandivali, Mumbai	2.9
548	Government College of Engineering, Jalgaon	4.2
548	Shri Sant Gajanan Maharaj College of Engineering,Shegaon	2.7
548	Vivekanand Education Society's Institute of Technology, Chembur, Mumbai	3.9
549	Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna	2.9
549	JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha	4.2
549	JSPM's Imperial College of Engineering and Research, Wagholi, Pune	4.6
549	D.Y. Patil College of Engineering and Technology, Kolhapur	3.1
549	All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune	4.9
549	St. Francis Institute of Technology,Borivali, Mumbai	3.7
549	Atharva College of Engineering,Malad(West),Mumbai	3
549	S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara	3.4
549	Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai	3.6
549	MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune	4.4
550	Deogiri Institute of Engineering and Management Studies, Aurangabad	3
550	CSMSS Chh. Shahu College of Engineering, Aurangabad	3.3
550	Atharva College of Engineering,Malad(West),Mumbai	4.2
550	Government College of Engineering,  Aurangabad	4.4
550	MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi	4
550	Dr. Babasaheb Ambedkar Technological University, Lonere	4.2
550	Keystone School of Engineering, Pune	2.8
550	S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara	3.2
550	Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune	4.6
550	Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai	3.8
551	Bharati Vidyapeeth's College of Engineering, Kolhapur	3.5
551	Anjuman College of Engineering & Technology, Nagpur	3.1
551	G.H.Raisoni College of Engineering & Management, Wagholi, Pune	2.7
551	Modern Education Society's College of Engineering, Pune	2.9
551	Jawaharlal Darda Institute of Engineering and Technology, Yavatmal	2.6
551	Shri Sant Gajanan Maharaj College of Engineering,Shegaon	3.5
551	Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna	4.6
551	Bharati Vidyapeeth's College of Engineering,Lavale, Pune	2.7
551	R. C. Patel Institute of Technology, Shirpur	3.6
551	Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune	2.8
552	Aditya Engineering College , Beed	2.9
552	Smt. Indira Gandhi College of Engineering, Navi Mumbai	4
552	CSMSS Chh. Shahu College of Engineering, Aurangabad	4.2
552	Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur	3
552	Walchand Institute of Technology, Solapur	3.9
552	Vidyavardhini's College of Engineering and Technology, Vasai	2.9
552	Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai	3.1
552	Dr.Rajendra Gode Institute of Technology & Research, Amravati	4.1
552	Keystone School of Engineering, Pune	4.9
552	Bharati Vidyapeeth's College of Engineering,Lavale, Pune	4.7
553	G. S. Mandal's Maharashtra Institute of Technology, Aurangabad	4.9
553	Government College of Engineering,  Aurangabad	3.4
553	JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha	3.3
553	Walchand College of Engineering, Sangli	3.9
553	Vidyavardhini's College of Engineering and Technology, Vasai	2.8
553	Shree Ramchandra College of Engineering, Lonikand,Pune	4.4
553	Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule	4.7
553	Aditya Engineering College , Beed	4.8
553	Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur	3.2
553	Hi-Tech Institute of Technology, Aurangabad	4.1
554	Vidyavardhini's College of Engineering and Technology, Vasai	4.1
554	Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur	3
554	Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule	4.1
554	Modern Education Society's College of Engineering, Pune	3.4
554	Deogiri Institute of Engineering and Management Studies, Aurangabad	3.3
554	Thakur College of Engineering and Technology, Kandivali, Mumbai	4.1
554	S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara	3.2
554	Vidyalankar Institute of Technology,Wadala, Mumbai	4
554	Institute of Chemical Technology, Matunga, Mumbai	4.5
554	Walchand Institute of Technology, Solapur	2.9
555	JSPM'S Jaywantrao Sawant College of Engineering,Pune	2.5
555	Shri Hanuman Vyayam  Prasarak Mandals College of Engineering & Technology, Amravati	3.5
555	Bharati Vidyapeeth's College of Engineering, Kolhapur	3.1
555	Atharva College of Engineering,Malad(West),Mumbai	4.7
555	Sinhagad Institute of Technology, Lonavala	4.9
555	Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune	3
555	Progressive Education Society's Modern College of Engineering, Pune	4.3
555	MIT Academy of Engineering,Alandi, Pune	3.7
555	Walchand College of Engineering, Sangli	4.3
555	Shri Sant Gajanan Maharaj College of Engineering,Shegaon	3.7
556	All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune	4.8
556	Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon	3
556	Atharva College of Engineering,Malad(West),Mumbai	3.5
556	Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur	4.7
556	Bharati Vidyapeeth College of Engineering,  Navi Mumbai	4
556	CSMSS Chh. Shahu College of Engineering, Aurangabad	4.2
556	Government College of Engineering, Amravati	3.6
556	G.H.Raisoni College of Engineering & Management, Wagholi, Pune	5
556	Government College of Engineering, Chandrapur	4.5
556	K. K. Wagh Institute of Engineering Education and Research, Nashik	3
557	CSMSS Chh. Shahu College of Engineering, Aurangabad	3
557	Laxminarayan Institute of Technology, Nagpur	3.3
557	Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad	3.7
557	MIT Academy of Engineering,Alandi, Pune	4.3
557	Shri Sant Gajanan Maharaj College of Engineering,Shegaon	2.8
557	Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon	3.8
557	Government College of Engineering, Amravati	4.3
557	Dr.Rajendra Gode Institute of Technology & Research, Amravati	2.8
557	Vidyavardhini's College of Engineering and Technology, Vasai	4.4
557	S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara	4.1
558	Government College of Engineering, Jalgaon	2.9
558	Bajaj Institute of Technology, Wardha	3.9
558	Bhagwant Institute of Technology, Barshi	4
558	MIT Academy of Engineering,Alandi, Pune	3.1
558	Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai	4.8
558	Shri Sant Gajanan Maharaj College of Engineering,Shegaon	2.8
558	Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune	4.7
558	Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna	3
558	ST. Vincent Pallotti College of Engineering & Technology, Nagpur	3.7
558	All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune	3.7
559	M.S. Bidve Engineering College, Latur	4.2
559	JSPM's Imperial College of Engineering and Research, Wagholi, Pune	3.6
559	Shree Ramchandra College of Engineering, Lonikand,Pune	2.7
559	JSPM'S Jaywantrao Sawant College of Engineering,Pune	4
559	D.Y. Patil College of Engineering and Technology, Kolhapur	3.6
559	Vidya Prasarini Sabha's College of Engineering & Technology, Lonavala	3.6
559	St. Francis Institute of Technology,Borivali, Mumbai	2.7
559	Government College of Engineering, Jalgaon	3.1
559	Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur	2.8
559	Shri Sant Gajanan Maharaj College of Engineering,Shegaon	3
560	Shree Ramchandra College of Engineering, Lonikand,Pune	2.9
560	R. C. Patel Institute of Technology, Shirpur	4.9
560	Dr.Rajendra Gode Institute of Technology & Research, Amravati	3.4
560	Anantrao Pawar College of Engineering & Research, Pune	2.6
560	Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik	4.5
560	All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune	3.2
560	Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad	3.6
560	Smt. Indira Gandhi College of Engineering, Navi Mumbai	4.5
560	Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune	2.9
560	Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune	2.8
561	K.D.K. College of Engineering, Nagpur	4.9
561	Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad	3.6
561	Bhagwant Institute of Technology, Barshi	2.5
561	CSMSS Chh. Shahu College of Engineering, Aurangabad	2.8
561	Modern Education Society's College of Engineering, Pune	2.8
561	Institute of Chemical Technology, Matunga, Mumbai	4.4
561	Vidya Prasarini Sabha's College of Engineering & Technology, Lonavala	3.3
561	Atharva College of Engineering,Malad(West),Mumbai	4.3
561	Walchand College of Engineering, Sangli	2.7
561	Dr.Rajendra Gode Institute of Technology & Research, Amravati	4.9
562	CSMSS Chh. Shahu College of Engineering, Aurangabad	4.6
562	Sinhgad College of Engineering, Vadgaon (BK), Pune	4.5
562	S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara	3.9
562	Dr. Babasaheb Ambedkar Technological University, Lonere	3.8
562	Jawaharlal Darda Institute of Engineering and Technology, Yavatmal	2.9
562	Bharati Vidyapeeth College of Engineering,  Navi Mumbai	4.6
562	Walchand Institute of Technology, Solapur	3.8
562	Government College of Engineering, Jalgaon	4.2
562	Thadomal Shahani Engineering College, Bandra, Mumbai	4.8
562	Progressive Education Society's Modern College of Engineering, Pune	3.1
563	JSPM's Imperial College of Engineering and Research, Wagholi, Pune	3.5
563	Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad	4.7
563	Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik	4.7
563	Vidyavardhini's College of Engineering and Technology, Vasai	3.5
563	Shree Ramchandra College of Engineering, Lonikand,Pune	2.8
563	S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara	4.5
563	Walchand Institute of Technology, Solapur	4.8
563	Thakur College of Engineering and Technology, Kandivali, Mumbai	2.9
563	All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune	3.7
563	Progressive Education Society's Modern College of Engineering, Pune	2.7
564	Shri Hanuman Vyayam  Prasarak Mandals College of Engineering & Technology, Amravati	2.6
564	G. S. Mandal's Maharashtra Institute of Technology, Aurangabad	3.4
564	G.H.Raisoni College of Engineering & Management, Wagholi, Pune	3.5
564	Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon	4.3
564	MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune	4.7
564	Chhartrapati Shivaji Maharaj Institute of Technology, Shedung, Panvel	3.2
564	Shri Ramdeobaba College of Engineering and Management, Nagpur	4.3
564	Prof Ram Meghe College of Engineering  and Management, Badnera	4.5
564	Aditya Engineering College , Beed	4.3
564	Thakur College of Engineering and Technology, Kandivali, Mumbai	4.9
565	G.H.Raisoni College of Engineering & Management, Wagholi, Pune	3.9
565	Chhartrapati Shivaji Maharaj Institute of Technology, Shedung, Panvel	4
565	Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune	2.9
565	Shri Ramdeobaba College of Engineering and Management, Nagpur	3.6
565	JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha	3.6
565	M.S. Bidve Engineering College, Latur	3.9
565	Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur	2.6
565	Government College of Engineering, Chandrapur	3.7
565	A. P. Shah Institute of Technology, Thane	2.7
565	Government College of Engineering, Jalgaon	3.3
566	JSPM'S Jaywantrao Sawant College of Engineering,Pune	4
566	CSMSS Chh. Shahu College of Engineering, Aurangabad	2.8
566	Matoshri College of Engineering and Research Centre, Eklahare, Nashik	4.7
566	St. Francis Institute of Technology,Borivali, Mumbai	3.6
566	Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur	4.6
566	Atharva College of Engineering,Malad(West),Mumbai	2.7
566	ST. Vincent Pallotti College of Engineering & Technology, Nagpur	2.6
566	Prof Ram Meghe College of Engineering  and Management, Badnera	3.9
566	Chhartrapati Shivaji Maharaj Institute of Technology, Shedung, Panvel	4.6
566	Vivekanand Education Society's Institute of Technology, Chembur, Mumbai	3.1
567	K. K. Wagh Institute of Engineering Education and Research, Nashik	3.4
567	Bajaj Institute of Technology, Wardha	2.8
567	Aditya Engineering College , Beed	4.1
567	Vidyalankar Institute of Technology,Wadala, Mumbai	3.5
567	Institute of Chemical Technology, Matunga, Mumbai	4.4
567	Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon	3
567	Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai	3.2
567	R. C. Patel Institute of Technology, Shirpur	3.7
567	Government College of Engineering, Karad	4.8
